,LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender
1183,3549.0,Hawi,HI,96719.0,812199.0,SEI,Unanswered,Unanswered,Unanswered,,1.0,07/06/2020,"Kabbage, Inc."
1184,5000.0,Ewa Beach,HI,96706.0,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank
1185,5200.0,WAHIAWA,Hawaii,,445120.0,CORPORATION,Unanswered,Unanswered,Unanswered,,4.0,2020-04-29,"American Savings Bank, FSB"
1186,25000.0,HONOLULU,,,812910.0,Limited  Liability Company(LLC),Asian,Female Owned,Unanswered,,6.0,04/05/2020,"American Savings Bank, FSB"
1187,2000.0,Kailua,,96734.0,423990.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank
1188,5860.0,Honolulu,Hawaii,96826.0,541211.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,2020-05-02,"Kabbage, Inc."
1189,137600.0,Honolulu,,96826.0,624410.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,20.0,2020-04-29,First Hawaiian Bank
1190,64125.0,LIHUE,,96766.0,621111.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,5.0,2020-05-03,Cross River Bank
1191,5000.0,HONOLULU,,96814.0,722513.0,CORPORATION,Asian,Unanswered,Non-Veteran,,1.0,04/29/2020,Ohana Pacific Bank
1192,8162.0,HONOLULU,HI,96821.0,561520.0,SOLE PROPRIETORSHIP,Unanswered,Male Owned,Unanswered,,1.0,07/15/2020,HawaiiUSA FCU
1193,5400.0,AIEA,,96701.0,445120.0,corporation,Unanswered,Unanswered,Unanswered,,0.0,05/11/2020,Central Pacific Bank
1194,5515.0,HONOLULU,,96819.0,541211.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,16.0,04/29/2020,Central Pacific Bank
1195,31200.0,HONOLULU,Hawaii,96825.0,423830.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-04-11,Central Pacific Bank
1196,4700.0,Honolulu,HI,,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-22,Central Pacific Bank
1197,37597.0,KEALAKEKUAkua,HI,96750.0,621210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank
1198,59200.0,HONOLULU,Hawaii,96825.0,813312.0,PROFESSIONAL ASSOCIATION,Unanswered,Unanswered,Unanswered,,4.0,04/11/2020,First Hawaiian Bank
1199,13000.0,Honolulu,,96815.0,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-04-30,Central Pacific Bank
1200,41075.0,Keaau,HI,96749.0,623220.0,non-profit organization,Unanswered,Unanswered,Unanswered,Y,15.0,04/28/2020,First Hawaiian Bank
1201,88862.0,KAILUA,,96734.0,238220.0,Corporation,White,Male Owned,Unanswered,,7.0,2020-04-09,HawaiiUSA FCU
1202,47193.85,Lihue,,96766.0,444120.0,CORPORATION,White,Unanswered,Unanswered,,4.0,2020-06-09,Kaua'i Government Employees' FCU
1203,81100.0,KAILUA,Hawaii,96734.0,238210.0,PARTNERSHIP,Unanswered,Unanswered,Unanswered,,,2020-04-15,Bank of Hawaii
1204,14000.0,HONOLULU,HI,96819.0,311821.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/15/2020,Central Pacific Bank
1205,104135.0,KAUNAKAKAI,,96748.0,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,,25.0,04/06/2020,"American Savings Bank, FSB"
1206,63700.0,Honolulu,Hawaii,96815.0,999990.0,Corporation,Unanswered,Unanswered,Unanswered,,12.0,04/28/2020,"American Savings Bank, FSB"
1207,20900.0,KANEOHE,,96744.0,238210.0,LLC,Unanswered,Unanswered,Unanswered,,4.0,04/05/2020,"American Savings Bank, FSB"
1208,20800.0,HILO,HI,96720.0,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,2020-05-23,"American Savings Bank, FSB"
1209,43800.0,HONOLULU,Hawaii,96826.0,621111.0,corporation,Unanswered,Unanswered,Unanswered,,4.0,2020-04-11,Central Pacific Bank
1210,24050.0,WAILUKU,HI,96793.0,713990.0,CORPORATION,Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,Bank of Hawaii
1211,28850.0,AIEA,HI,96701.0,621111.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii
1212,10000.0,KAILUA KONA,HI,96740.0,114111.0,Sole Proprietorship,White,Male Owned,Non-Veteran,,,06/22/2020,Bank of Hawaii
1213,22245.0,WAILUKU,HI,96793.0,492210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,2020-05-03,Bank of Hawaii
1214,5000.0,KANEOHE,Hawaii,96744.0,541340.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/08/2020,"American Savings Bank, FSB"
1215,20800.0,Honolulu,HI,96813.0,523930.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,"American Savings Bank, FSB"
1216,26865.0,HONOLULU,HI,96826.0,423940.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,First Hawaiian Bank
1217,1120.0,Honolulu,Hawaii,96822.0,114111.0,Independent Contractors,Asian,Male Owned,Non-Veteran,,1.0,2020-07-29,"Kabbage, Inc."
1218,2600.0,Honolulu,Hawaii,96825.0,541219.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/04/2020,Central Pacific Bank
1219,11959.0,Honolulu,,96837.0,541211.0,corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-05-16,First Hawaiian Bank
1220,5000.0,Honolulu,HI,96819.0,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-05-03,Central Pacific Bank
1221,15375.0,pearl city,HI,96782.0,,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,,05/03/2020,Celtic Bank Corporation
1222,7700.0,HANALEI,,96714.0,561730.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,2020-04-11,First Hawaiian Bank
1223,16283.0,PEARL CITY,,96782.0,448110.0,LLP,Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,The Canandaigua National Bank and Trust Company
1224,20832.0,HONOLULU,HI,96816.0,541211.0,SP,Unanswered,Unanswered,Unanswered,,1.0,2020-05-27,Bank of Hawaii
1225,8400.0,Honolulu,HI,96816.0,624410.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,2020-05-05,Central Pacific Bank
1226,9800.0,LAHAINA,Hawaii,96761.0,531311.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,04/16/2020,"American Savings Bank, FSB"
1227,16300.0,HONOLULU,HI,96819.0,445110.0,SOLE PROPRIETORSHIP,Asian,Unanswered,Unanswered,,1.0,06/17/2020,Ohana Pacific Bank
1228,14100.0,WAIMEA,Hawaii,96796.0,611710.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,4.0,2020-04-11,"American Savings Bank, FSB"
1229,137400.0,HONOLULU,,96826.0,813219.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,16.0,2020-04-08,Central Pacific Bank
1230,5620.0,HONOLULU,HI,96822.0,441222.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,Cross River Bank
1231,117400.0,"Kailua, HI",,96734.0,722511.0,Corp,Unanswered,Unanswered,Unanswered,,30.0,04/05/2020,Central Pacific Bank
1232,4431.0,Kapolei,HI,96707.0,524210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,07/28/2020,"Kabbage, Inc."
1233,18200.0,Kihei,HI,96753.0,111110.0,SP,Unanswered,Unanswered,Unanswered,,0.0,2020-05-07,Central Pacific Bank
1234,21425.0,HONOLULU,,96839.0,423450.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank
1235,82855.0,HONOLULU,HI,96819.0,339950.0,Corporation,Unanswered,Male Owned,Non-Veteran,,,2020-04-15,Bank of Hawaii
1236,12300.0,Honolulu,,96813.0,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,08/07/2020,MBE Capital Partners
1237,18800.0,WAHIAWA,,96786.0,624190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-05-22,Bank of Hawaii
1238,42500.0,Kekaha,Hawaii,96752.0,722513.0,CORPORATION,Unanswered,Unanswered,Unanswered,,10.0,2020-04-30,Kaua'i Government Employees' FCU
1239,15000.0,HONOLULU,,96815.0,448310.0,Corp,Unanswered,Unanswered,Unanswered,,7.0,2020-04-27,Bank of Hawaii
1240,22627.5,Honolulu,HI,96813.0,541110.0,sole proprietorship,Unanswered,Male Owned,Unanswered,,1.0,2020-05-04,First Hawaiian Bank
1241,15865.0,HILO,Hawaii,96720.0,453910.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,,2020-04-14,Bank of Hawaii
1242,12000.0,EWA BEACH,Hawaii,96706.0,624410.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-03,Central Pacific Bank
1243,20833.0,Honolulu,Hawaii,96815.0,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-04-30,Central Pacific Bank
1244,30700.0,EWA BEACH,HI,96706.0,238310.0,Corporation,Asian,Male Owned,Non-Veteran,,2.0,04/11/2020,"American Savings Bank, FSB"
1245,70050.0,HONOLULU,Hawaii,96814.0,812112.0,CORPORATION,Unanswered,Unanswered,Unanswered,,13.0,2020-04-27,Bank of Hawaii
1246,42965.0,HONOLULU,HI,96814.0,812112.0,Corp,Unanswered,Unanswered,Unanswered,,8.0,04/27/2020,Bank of Hawaii
1247,4390.0,EWA BEACH,HI,96706.0,484110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-05-11,Bank of Hawaii
1248,134515.0,LAHAINA,,96761.0,531110.0,Partnership,Unanswered,Unanswered,Unanswered,,,2020-04-13,Bank of Hawaii
1249,103745.0,Haiku,Hawaii,96708.0,236118.0,Corp,Unanswered,Male Owned,Non-Veteran,,0.0,05/01/2020,Central Pacific Bank
1250,20800.0,HONOLULU,HI,96822.0,524210.0,Corporation,Asian,Male Owned,Non-Veteran,,1.0,04/09/2020,Central Pacific Bank
1251,26015.0,HONOLULU,Hawaii,96826.0,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,2020-04-11,Bank of Hawaii
1252,78133.99,HONOLULU,,96813.0,221118.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/14/2020,"Bank of America, National Association"
1253,45802.0,HONOLULU,HI,96814.0,238110.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/27/2020,Bank of Hawaii
1254,6900.0,Laupahoehoe,Hawaii,96764.0,484220.0,Sole Proprietorship,Unanswered,Female Owned,Unanswered,,2.0,2020-04-28,"American Savings Bank, FSB"
1255,73200.0,HONOLULU,,96816.0,541930.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,137.0,04/05/2020,"American Savings Bank, FSB"
1256,4200.0,HONOLULU,HI,96826.0,531210.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank
1257,78900.0,HONOLULU,HI,96814.0,541611.0,LLC,Unanswered,Unanswered,Unanswered,,9.0,04/06/2020,First Hawaiian Bank
1258,37260.0,Honolulu,,,621111.0,LLC,Unanswered,Unanswered,Unanswered,,5.0,2020-05-01,First Hawaiian Bank
1259,11100.0,HONOLULU,Hawaii,96814.0,722513.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,8.0,2020-04-06,"American Savings Bank, FSB"
1260,8600.0,Mililani,HI,96789.0,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-20,Central Pacific Bank
1261,10500.0,LIHUE,HI,96766.0,541219.0,CORPORATION,Unanswered,Unanswered,Unanswered,,3.0,04/06/2020,"American Savings Bank, FSB"
1262,73400.0,HONOLULU,,96813.0,624110.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,2020-04-07,"American Savings Bank, FSB"
1263,14011.0,Kailua Kona,,,541921.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2.0,07/10/2020,"Kabbage, Inc."
1264,30600.0,Honolulu,,96826.0,722511.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,8.0,2020-04-28,First Hawaiian Bank
1265,34000.0,WAHIAWA,,96786.0,334310.0,CORPORATION,Unanswered,Male Owned,Veteran,,4.0,04/14/2020,Central Pacific Bank
1266,7579.0,Kailua,,96734.0,485999.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,2020-07-29,Cross River Bank
1267,20300.0,HONOLULU,,96816.0,531390.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-14,Central Pacific Bank
1268,29410.0,KAPAA,HI,96746.0,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
1269,99294.0,Honolulu,HI,96826.0,541110.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,10.0,2020-04-29,First Hawaiian Bank
1270,60490.0,HONOLULU,HI,96816.0,511130.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,,2020-04-12,Bank of Hawaii
1271,2712.0,hilo,Hawaii,96720.0,492110.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,07/13/2020,"Kabbage, Inc."
1272,5340.0,Honolulu,,96734.0,531210.0,self-employed individuals,Unanswered,Male Owned,Non-Veteran,,0.0,2020-05-03,Central Pacific Bank
1273,107500.0,HONOLULU,Hawaii,,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,8.0,04/10/2020,Central Pacific Bank
1274,34707.5,HONOLULU,HI,96814.0,621112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank
1275,49700.0,Hilo,,96720.0,423450.0,Corp,Asian,Male Owned,Non-Veteran,,3.0,05/05/2020,Hawaii National Bank
1276,46400.0,HONOLULU,Hawaii,96819.0,484110.0,LIMITED LIABILITY PARTNERSHIP,Unanswered,Unanswered,Unanswered,,8.0,04/06/2020,Bank of Hawaii
1277,10000.0,KAILUA,HI,96734.0,423830.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,2020-04-29,"American Savings Bank, FSB"
1278,50765.0,HAIKU,Hawaii,96708.0,541720.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,,2020-04-10,Bank of Hawaii
1279,25720.0,HONOLULU,,96813.0,451110.0,LLC,Unanswered,Unanswered,Unanswered,,10.0,04/27/2020,First Hawaiian Bank
1280,74700.0,Honolulu,HI,96817.0,621111.0,Corporation,Asian,Male Owned,Non-Veteran,,5.0,2020-04-29,Hawaii National Bank
1281,3000.0,Honolulu,Hawaii,,722320.0,Self-Employed Individuals,Asian,Female Owned,Non-Veteran,,1.0,05/13/2020,Hawaii National Bank
1282,19000.0,KAILUA KONA,HI,96740.0,621310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/06/2020,"American Savings Bank, FSB"
1283,12524.0,Kula,Hawaii,96790.0,541990.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2.0,2020-06-18,"Kabbage, Inc."
1284,17000.0,WAILUKU,HI,96793.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,2020-04-07,"American Savings Bank, FSB"
1285,65100.0,KANEOHE,,,713990.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,2020-04-05,"American Savings Bank, FSB"
1286,108700.0,HONOLULU,,,561790.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9.0,04/30/2020,First Hawaiian Bank
1287,19600.0,Honolulu,HI,96817.0,811490.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,11.0,04/28/2020,First Hawaiian Bank
1288,20833.0,Kapaau,Hawaii,96755.0,722511.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,06/17/2020,"Kabbage, Inc."
1289,8300.0,HONOLULU,,96817.0,561520.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,1.0,2020-04-09,Central Pacific Bank
1290,47940.0,Honolulu,,96813.0,541211.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank
1291,19000.0,KAUNAKAKAI,HI,96748.0,561520.0,Corp,Unanswered,Unanswered,Unanswered,,2.0,04/07/2020,"American Savings Bank, FSB"
1292,7620.82,HAWI,Hawaii,96719.0,812910.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/15/2020,Hawaii Community FCU
1293,46400.0,KANEOHE,,96744.0,236118.0,Corp,Unanswered,Unanswered,Unanswered,,5.0,04/30/2020,"American Savings Bank, FSB"
1294,38700.0,HANALEI,Hawaii,96714.0,448190.0,CORPORATION,Unanswered,Male Owned,Unanswered,,37.0,2020-04-10,First Hawaiian Bank
1295,5895.0,Honolulu,HI,96813.0,541511.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,2020-07-09,"Kabbage, Inc."
1296,5900.0,KIHEI,Hawaii,96753.0,621340.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-05-18,"American Savings Bank, FSB"
1297,12500.0,Pearl City,HI,96782.0,561612.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-04-30,Central Pacific Bank
1298,20833.0,Mililani,,,448150.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-05-27,Central Pacific Bank
1299,20833.32,WAILUKU,,96793.0,541219.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/19/2020,Valley Isle Community FCU
1300,34974.0,KAILUA KONA,,96740.0,541110.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,2020-04-12,Bank of Hawaii
1301,18846.0,Lahaina,HI,96761.0,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,2020-05-14,First Hawaiian Bank
1302,8957.5,Kahului,,96732.0,541511.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,American Express National Bank
1303,26550.0,Waianae,,96792.0,111998.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/01/2020,WebBank
1304,12597.5,KAILUA,HI,,423910.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/04/2020,First Hawaiian Bank
1305,75730.0,Wailuku,HI,96793.0,541110.0,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,6.0,2020-06-04,First Hawaiian Bank
1306,18317.5,Kapaa,HI,96746.0,541940.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,4.0,2020-04-28,First Hawaiian Bank
1307,12038.0,KAHULUI,HI,96732.0,111110.0,CORPORATION,Unanswered,Unanswered,Unanswered,,0.0,2020-05-08,Central Pacific Bank
1308,20832.0,HONOLULU,,96813.0,541110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/07/2020,Bank of Hawaii
1309,10600.0,Hilo,,96720.0,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0.0,2020-05-12,Central Pacific Bank
1310,11745.0,HONOLULU,Hawaii,96813.0,541211.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,First Hawaiian Bank
1311,66625.0,KAMUELA,,96743.0,541410.0,corporation,Unanswered,Unanswered,Unanswered,,,2020-04-14,Bank of Hawaii
1312,20900.0,Honolulu,Hawaii,96816.0,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
1313,92705.0,LIHUE,,96766.0,531120.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,04/10/2020,Bank of Hawaii
1314,19300.0,Honolulu,HI,96821.0,453998.0,sole proprietorship,Unanswered,Male Owned,Non-Veteran,,1.0,2020-04-30,Customers Bank
1315,115000.0,MILILANI,,96789.0,813110.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,17.0,04/07/2020,Bank of Hawaii
1316,8800.0,LAHAINA,HI,96761.0,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-28,Central Pacific Bank
1317,26700.0,HONOLULU,HI,96813.0,621210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-15,Central Pacific Bank
1318,20900.0,HONOLULU,Hawaii,96813.0,621111.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,2020-04-07,Central Pacific Bank
1319,6000.0,Hanapepe,Hawaii,96716.0,323113.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2.0,2020-08-08,MBE Capital Partners
1320,3300.0,KAILUA KONA,,96740.0,722511.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/08/2020,"American Savings Bank, FSB"
1321,50500.0,HONOLULU,HI,96817.0,446110.0,corporation,Unanswered,Unanswered,Unanswered,,7.0,2020-04-10,Central Pacific Bank
1322,20800.0,Keauhou,,96739.0,238220.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,06/30/2020,First Home Bank
1323,91750.0,KAHULUI,Hawaii,96732.0,423740.0,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
1324,21715.0,Kailua,Hawaii,96734.0,722513.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,,06/08/2020,"Fundbox, Inc."
1325,25000.0,HONOLULU,Hawaii,96814.0,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/07/2020,Central Pacific Bank
1326,7700.0,LAHAINA,HI,96761.0,622310.0,NPO,Unanswered,Unanswered,Unanswered,Y,1.0,2020-04-07,"American Savings Bank, FSB"
1327,20800.0,Honolulu,,96815.0,621210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,07/22/2020,Navy FCU
1328,20800.0,HONOLULU,,,621493.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/15/2020,"American Savings Bank, FSB"
1329,63393.0,KAUNAKAKAI,Hawaii,96748.0,924120.0,non-profit organization,Unanswered,Unanswered,Unanswered,Y,,04/28/2020,Bank of Hawaii
1330,18300.0,KILAUEA,,96754.0,531210.0,Sole Proprietorship,White,Male Owned,Non-Veteran,,1.0,05/03/2020,"American Savings Bank, FSB"
1331,62500.0,Holualoa,,96725.0,611610.0,NPO,Unanswered,Unanswered,Unanswered,Y,6.0,05/01/2020,First Hawaiian Bank
1332,8834.77,HILO,,96720.0,812112.0,S-Corp,Unanswered,Female Owned,Unanswered,,1.0,2020-04-29,HawaiiUSA FCU
1333,17900.0,KAILUA,Hawaii,96734.0,541620.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-04-12,Central Pacific Bank
1334,26040.0,HONOLULU,Hawaii,96825.0,524114.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,Bank of Hawaii
1335,52750.0,HONOLULU,HI,,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii
1336,64157.5,Aiea,Hawaii,,423730.0,SUBCHAPTER S CORPORATION,Unanswered,Male Owned,Non-Veteran,,5.0,04/28/2020,First Hawaiian Bank
1337,3400.0,HONOLULU,,96816.0,812113.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-04-09,"American Savings Bank, FSB"
1338,133500.0,HONOLULU,,96813.0,722513.0,Corporation,White,Male Owned,Non-Veteran,,25.0,2020-04-06,First Hawaiian Bank
1339,30000.0,Kapaa,HI,,532289.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/10/2020,Central Pacific Bank
1340,43900.0,HONOLULU,Hawaii,96819.0,238220.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,2020-04-28,First Foundation Bank
1341,20700.0,HAWI,HI,96719.0,238210.0,Sole Proprietorship,Asian,Male Owned,Unanswered,,3.0,2020-04-07,"American Savings Bank, FSB"
1342,2625.0,HONOLULU,Hawaii,96826.0,454110.0,Corporation,Unanswered,Unanswered,Unanswered,,,2020-04-14,Central Pacific Bank
1343,836.45,LIHUE,,96766.0,485310.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1.0,2020-04-28,Kaua'i Government Employees' FCU
1344,20762.0,HONOLULU,Hawaii,96813.0,423450.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,2020-04-28,Bank of Hawaii
1345,1558.0,HONOLULU,HI,96815.0,485320.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-05-28,Central Pacific Bank
1346,5300.0,KAPAA,,96746.0,453220.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4.0,2020-04-30,"American Savings Bank, FSB"
1347,51717.0,Kahului,HI,96732.0,444190.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,5.0,2020-04-14,First Hawaiian Bank
1348,64000.0,HONOLULU,Hawaii,,561710.0,CORPORATION,Unanswered,Unanswered,Unanswered,,6.0,04/09/2020,Central Pacific Bank
1349,11445.0,KAILUA,,96734.0,611620.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,2020-04-27,Bank of Hawaii
1350,66662.5,HONOLULU,HI,96816.0,713990.0,Corporation,Unanswered,Unanswered,Unanswered,,14.0,04/28/2020,First Hawaiian Bank
