LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
18637.0,HONOLULU,HI,96815,561520.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,05/05/2020,Bank of Hawaii,HI-01
3155.0,Kailua Kona,HI,96740,711510.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Celtic Bank Corporation,HI-02
24600.0,WAIPAHU,HI,96797,454390.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/04/2020,Central Pacific Bank,HI-01
20832.5,HONOLULU,HI,96828,541810.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank,HI-01
60700.0,KAILUA KONA,HI,96740,621320.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/06/2020,"American Savings Bank, FSB",HI-02
83525.0,Honolulu,HI,96813,424490.0,Corporation,Asian,Male Owned,Non-Veteran,,7.0,06/04/2020,First Hawaiian Bank,HI-01
27500.0,"Kailua Kona,",HI,96740,722515.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,8.0,04/10/2020,"Readycap Lending, LLC",HI-02
13100.0,KAILUA KONA,HI,96740,531110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/15/2020,Central Pacific Bank,HI-02
81300.0,WAILUKU,HI,96793,561710.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,04/06/2020,"American Savings Bank, FSB",HI-02
22500.0,KAAAWA,HI,96730,561720.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/07/2020,Central Pacific Bank,HI-02
31400.0,AIEA,HI,96701,621111.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/16/2020,First Hawaiian Bank,HI-01
67700.0,LIHUE,HI,96766,611620.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6.0,04/07/2020,Bank of Hawaii,HI-02
29500.0,WAIPAHU,HI,96797,238910.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/06/2020,First Hawaiian Bank,HI-01
5100.0,HONOLULU,HI,96816,339910.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,Central Pacific Bank,HI-01
782.0,HONOLULU,HI,96826,561520.0,Partnership,Unanswered,Unanswered,Unanswered,,,04/27/2020,Bank of Hawaii,HI-01
93000.0,HILO,HI,96720,236220.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18.0,04/06/2020,"American Savings Bank, FSB",HI-02
18200.0,HONOLULU,HI,96822,722211.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank,HI-01
50000.0,WAIPAHU,HI,96797,236118.0,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,5.0,05/06/2020,HawaiiUSA FCU,HI-01
64600.0,Honolulu,HI,96813,541110.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,6.0,04/29/2020,"American Savings Bank, FSB",HI-01
3625.0,Kihei,HI,96753,531210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank,HI-02
45500.0,HONOLULU,HI,96813,621320.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/05/2020,"American Savings Bank, FSB",HI-01
20625.0,HONOLULU,HI,96819,541618.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/16/2020,HawaiiUSA FCU,HI-01
2800.0,HONOLULU,HI,96822,485310.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Central Pacific Bank,HI-01
11817.5,Honolulu,HI,96821,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3.0,05/01/2020,First Hawaiian Bank,HI-01
11012.0,HONOLULU,HI,96813,621320.0,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,3.0,04/04/2020,"American Savings Bank, FSB",HI-01
11018.0,Honolulu,HI,96814,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/19/2020,First Hawaiian Bank,HI-01
5200.0,KOLOA,HI,96756,321999.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,Gather FCU,HI-02
128200.0,MILILANIlani,HI,96789,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9.0,04/27/2020,Central Pacific Bank,HI-01
20800.0,Honolulu,HI,96813,541219.0,Corporation,Unanswered,Male Owned,Non-Veteran,,1.0,04/29/2020,Hawaii National Bank,HI-01
9804.0,Honolulu,HI,96814,541611.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,06/22/2020,"Kabbage, Inc.",HI-01
7500.0,WAILUKU,HI,96793,561110.0,Limited  Liability Company(LLC),Asian,Male Owned,Veteran,,1.0,04/12/2020,Central Pacific Bank,HI-02
5867.0,WAILUKU,HI,96793,238210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/10/2020,Bank of Hawaii,HI-02
52500.0,Makawao,HI,96768,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5.0,07/07/2020,Hawaii National Bank,HI-02
8952.0,HALEIWA,HI,96712,621111.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,05/26/2020,Bank of Hawaii,HI-02
17500.0,KAHULUI,HI,96732,448140.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/06/2020,Central Pacific Bank,HI-02
93450.0,LAHAINA,HI,96761,621112.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/27/2020,Bank of Hawaii,HI-02
142867.5,HONOLULU,HI,96817,112920.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,9.0,04/30/2020,First Hawaiian Bank,HI-01
53400.0,KAPAA,HI,96746,238330.0,Corporation,Unanswered,Male Owned,Unanswered,,6.0,04/11/2020,"American Savings Bank, FSB",HI-02
80100.0,HILO,HI,96720,621111.0,Corporation,Unanswered,Male Owned,Veteran,,8.0,04/05/2020,"American Savings Bank, FSB",HI-02
20832.0,Honolulu,HI,96817,922130.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank,HI-01
3549.0,Hawi,HI,96719,812199.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,07/06/2020,"Kabbage, Inc.",HI-02
5000.0,Ewa Beach,HI,96706,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank,HI-01
5200.0,WAHIAWA,HI,96786,445120.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/29/2020,"American Savings Bank, FSB",HI-02
25000.0,HONOLULU,HI,96819,812910.0,Limited  Liability Company(LLC),Asian,Female Owned,Unanswered,,6.0,04/05/2020,"American Savings Bank, FSB",HI-01
2000.0,Kailua,HI,96734,423990.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank,HI-02
5860.0,Honolulu,HI,96826,541211.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,"Kabbage, Inc.",HI-01
137600.0,Honolulu,HI,96826,624410.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,20.0,04/29/2020,First Hawaiian Bank,HI-01
64125.0,LIHUE,HI,96766,621111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5.0,05/03/2020,Cross River Bank,HI-02
5000.0,HONOLULU,HI,96814,722513.0,Corporation,Asian,Unanswered,Non-Veteran,,1.0,04/29/2020,Ohana Pacific Bank,HI-01
8162.0,HONOLULU,HI,96821,561520.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1.0,07/15/2020,HawaiiUSA FCU,HI-01
5400.0,AIEA,HI,96701,445120.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/11/2020,Central Pacific Bank,HI-01
5515.0,HONOLULU,HI,96819,541211.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16.0,04/29/2020,Central Pacific Bank,HI-01
31200.0,HONOLULU,HI,96825,423830.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/11/2020,Central Pacific Bank,HI-01
4700.0,Honolulu,HI,96814,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/22/2020,Central Pacific Bank,HI-01
37597.0,KEALAKEKUAkua,HI,96750,621210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank,HI-02
59200.0,HONOLULU,HI,96825,813312.0,Professional Association,Unanswered,Unanswered,Unanswered,,4.0,04/11/2020,First Hawaiian Bank,HI-01
13000.0,Honolulu,HI,96815,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank,HI-01
41075.0,Keaau,HI,96749,623220.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,15.0,04/28/2020,First Hawaiian Bank,HI-02
88862.0,KAILUA,HI,96734,238220.0,Corporation,White,Male Owned,Unanswered,,7.0,04/09/2020,HawaiiUSA FCU,HI-02
47193.85,Lihue,HI,96766,444120.0,Corporation,White,Unanswered,Unanswered,,4.0,06/09/2020,Kaua'i Government Employees' FCU,HI-02
81100.0,KAILUA,HI,96734,238210.0,Partnership,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
14000.0,HONOLULU,HI,96819,311821.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/15/2020,Central Pacific Bank,HI-01
104135.0,KAUNAKAKAI,HI,96748,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,,25.0,04/06/2020,"American Savings Bank, FSB",HI-02
63700.0,Honolulu,HI,96815,999990.0,Corporation,Unanswered,Unanswered,Unanswered,,12.0,04/28/2020,"American Savings Bank, FSB",HI-01
20900.0,KANEOHE,HI,96744,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/05/2020,"American Savings Bank, FSB",HI-02
20800.0,HILO,HI,96720,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/23/2020,"American Savings Bank, FSB",HI-02
43800.0,HONOLULU,HI,96826,621111.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/11/2020,Central Pacific Bank,HI-01
24050.0,WAILUKU,HI,96793,713990.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,Bank of Hawaii,HI-02
28850.0,AIEA,HI,96701,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii,HI-01
10000.0,KAILUA KONA,HI,96740,114111.0,Sole Proprietorship,White,Male Owned,Non-Veteran,,,06/22/2020,Bank of Hawaii,HI-02
22245.0,WAILUKU,HI,96793,492210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,05/03/2020,Bank of Hawaii,HI-02
5000.0,KANEOHE,HI,96744,541340.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/08/2020,"American Savings Bank, FSB",HI-02
20800.0,Honolulu,HI,96813,523930.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,"American Savings Bank, FSB",HI-01
26865.0,HONOLULU,HI,96826,423940.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,First Hawaiian Bank,HI-01
1120.0,Honolulu,HI,96822,114111.0,Independent Contractors,Asian,Male Owned,Non-Veteran,,1.0,07/29/2020,"Kabbage, Inc.",HI-01
2600.0,Honolulu,HI,96825,541219.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/04/2020,Central Pacific Bank,HI-01
11959.0,Honolulu,HI,96837,541211.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/16/2020,First Hawaiian Bank,HI-01
5000.0,Honolulu,HI,96819,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,Central Pacific Bank,HI-01
15375.0,pearl city,HI,96782,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,05/03/2020,Celtic Bank Corporation,HI-01
7700.0,HANALEI,HI,96714,561730.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,First Hawaiian Bank,HI-02
16283.0,PEARL CITY,HI,96782,448110.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,The Canandaigua National Bank and Trust Company,HI-01
20832.0,HONOLULU,HI,96816,541211.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/27/2020,Bank of Hawaii,HI-01
8400.0,Honolulu,HI,96816,624410.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/05/2020,Central Pacific Bank,HI-01
9800.0,LAHAINA,HI,96761,531311.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/16/2020,"American Savings Bank, FSB",HI-02
16300.0,HONOLULU,HI,96819,445110.0,Sole Proprietorship,Asian,Unanswered,Unanswered,,1.0,06/17/2020,Ohana Pacific Bank,HI-01
14100.0,WAIMEA,HI,96796,611710.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4.0,04/11/2020,"American Savings Bank, FSB",HI-02
137400.0,HONOLULU,HI,96826,813219.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,16.0,04/08/2020,Central Pacific Bank,HI-01
5620.0,HONOLULU,HI,96822,441222.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,Cross River Bank,HI-01
117400.0,"Kailua, HI",HI,96734,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,30.0,04/05/2020,Central Pacific Bank,HI-02
4431.0,Kapolei,HI,96707,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/28/2020,"Kabbage, Inc.",HI-02
18200.0,Kihei,HI,96753,111110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/07/2020,Central Pacific Bank,HI-02
21425.0,HONOLULU,HI,96839,423450.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank,HI-01
82855.0,HONOLULU,HI,96819,339950.0,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,Bank of Hawaii,HI-01
12300.0,Honolulu,HI,96813,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,08/07/2020,MBE Capital Partners,HI-01
18800.0,WAHIAWA,HI,96786,624190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/22/2020,Bank of Hawaii,HI-02
42500.0,Kekaha,HI,96752,722513.0,Corporation,Unanswered,Unanswered,Unanswered,,10.0,04/30/2020,Kaua'i Government Employees' FCU,HI-02
15000.0,HONOLULU,HI,96815,448310.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/27/2020,Bank of Hawaii,HI-01
22627.5,Honolulu,HI,96813,541110.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1.0,05/04/2020,First Hawaiian Bank,HI-01
15865.0,HILO,HI,96720,453910.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,,04/14/2020,Bank of Hawaii,HI-02
12000.0,EWA BEACH,HI,96706,624410.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,Central Pacific Bank,HI-01
20833.0,Honolulu,HI,96815,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank,HI-01
30700.0,EWA BEACH,HI,96706,238310.0,Corporation,Asian,Male Owned,Non-Veteran,,2.0,04/11/2020,"American Savings Bank, FSB",HI-01
70050.0,HONOLULU,HI,96814,812112.0,Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/27/2020,Bank of Hawaii,HI-01
42965.0,HONOLULU,HI,96814,812112.0,Corporation,Unanswered,Unanswered,Unanswered,,8.0,04/27/2020,Bank of Hawaii,HI-01
4390.0,EWA BEACH,HI,96706,484110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/11/2020,Bank of Hawaii,HI-01
134515.0,LAHAINA,HI,96761,531110.0,Partnership,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-02
103745.0,Haiku,HI,96708,236118.0,Corporation,Unanswered,Male Owned,Non-Veteran,,0.0,05/01/2020,Central Pacific Bank,HI-02
20800.0,HONOLULU,HI,96822,524210.0,Corporation,Asian,Male Owned,Non-Veteran,,1.0,04/09/2020,Central Pacific Bank,HI-01
26015.0,HONOLULU,HI,96826,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-01
78133.99,HONOLULU,HI,96813,221118.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/14/2020,"Bank of America, National Association",HI-01
45802.0,HONOLULU,HI,96814,238110.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/27/2020,Bank of Hawaii,HI-01
6900.0,Laupahoehoe,HI,96764,484220.0,Sole Proprietorship,Unanswered,Female Owned,Unanswered,,2.0,04/28/2020,"American Savings Bank, FSB",HI-02
73200.0,HONOLULU,HI,96816,541930.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,137.0,04/05/2020,"American Savings Bank, FSB",HI-01
4200.0,HONOLULU,HI,96826,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank,HI-01
78900.0,HONOLULU,HI,96814,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/06/2020,First Hawaiian Bank,HI-01
37260.0,Honolulu,HI,96817,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,First Hawaiian Bank,HI-01
11100.0,HONOLULU,HI,96814,722513.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,8.0,04/06/2020,"American Savings Bank, FSB",HI-01
8600.0,Mililani,HI,96789,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Central Pacific Bank,HI-01
10500.0,LIHUE,HI,96766,541219.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/06/2020,"American Savings Bank, FSB",HI-02
73400.0,HONOLULU,HI,96813,624110.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,04/07/2020,"American Savings Bank, FSB",HI-01
14011.0,Kailua Kona,HI,96740,541921.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2.0,07/10/2020,"Kabbage, Inc.",HI-02
30600.0,Honolulu,HI,96826,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8.0,04/28/2020,First Hawaiian Bank,HI-01
34000.0,WAHIAWA,HI,96786,334310.0,Corporation,Unanswered,Male Owned,Veteran,,4.0,04/14/2020,Central Pacific Bank,HI-02
7579.0,Kailua,HI,96734,485999.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,07/29/2020,Cross River Bank,HI-02
20300.0,HONOLULU,HI,96816,531390.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank,HI-01
29410.0,KAPAA,HI,96746,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank,HI-02
99294.0,Honolulu,HI,96826,541110.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,10.0,04/29/2020,First Hawaiian Bank,HI-01
60490.0,HONOLULU,HI,96816,511130.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
2712.0,hilo,HI,96720,492110.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,07/13/2020,"Kabbage, Inc.",HI-02
5340.0,Honolulu,HI,96734,531210.0,Self-Employed Individuals,Unanswered,Male Owned,Non-Veteran,,0.0,05/03/2020,Central Pacific Bank,HI-02
107500.0,HONOLULU,HI,96814,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,8.0,04/10/2020,Central Pacific Bank,HI-01
34707.5,HONOLULU,HI,96814,621112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank,HI-01
49700.0,Hilo,HI,96720,423450.0,Corporation,Asian,Male Owned,Non-Veteran,,3.0,05/05/2020,Hawaii National Bank,HI-02
46400.0,HONOLULU,HI,96819,484110.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,8.0,04/06/2020,Bank of Hawaii,HI-01
10000.0,KAILUA,HI,96734,423830.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/29/2020,"American Savings Bank, FSB",HI-02
50765.0,HAIKU,HI,96708,541720.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/10/2020,Bank of Hawaii,HI-02
25720.0,HONOLULU,HI,96813,451110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,04/27/2020,First Hawaiian Bank,HI-01
74700.0,Honolulu,HI,96817,621111.0,Corporation,Asian,Male Owned,Non-Veteran,,5.0,04/29/2020,Hawaii National Bank,HI-01
3000.0,Honolulu,HI,96814,722320.0,Self-Employed Individuals,Asian,Female Owned,Non-Veteran,,1.0,05/13/2020,Hawaii National Bank,HI-01
19000.0,KAILUA KONA,HI,96740,621310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/06/2020,"American Savings Bank, FSB",HI-02
12524.0,Kula,HI,96790,541990.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2.0,06/18/2020,"Kabbage, Inc.",HI-02
17000.0,WAILUKU,HI,96793,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/07/2020,"American Savings Bank, FSB",HI-02
65100.0,KANEOHE,HI,96744,713990.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/05/2020,"American Savings Bank, FSB",HI-02
108700.0,HONOLULU,HI,96825,561790.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9.0,04/30/2020,First Hawaiian Bank,HI-01
19600.0,Honolulu,HI,96817,811490.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11.0,04/28/2020,First Hawaiian Bank,HI-01
20833.0,Kapaau,HI,96755,722511.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,06/17/2020,"Kabbage, Inc.",HI-02
8300.0,HONOLULU,HI,96817,561520.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/09/2020,Central Pacific Bank,HI-01
47940.0,Honolulu,HI,96813,541211.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank,HI-01
19000.0,KAUNAKAKAI,HI,96748,561520.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/07/2020,"American Savings Bank, FSB",HI-02
7620.82,HAWI,HI,96719,812910.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/15/2020,Hawaii Community FCU,HI-02
46400.0,KANEOHE,HI,96744,236118.0,Corporation,Unanswered,Unanswered,Unanswered,,5.0,04/30/2020,"American Savings Bank, FSB",HI-02
38700.0,HANALEI,HI,96714,448190.0,Corporation,Unanswered,Male Owned,Unanswered,,37.0,04/10/2020,First Hawaiian Bank,HI-02
5895.0,Honolulu,HI,96813,541511.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,07/09/2020,"Kabbage, Inc.",HI-01
5900.0,KIHEI,HI,96753,621340.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/18/2020,"American Savings Bank, FSB",HI-02
12500.0,Pearl City,HI,96782,561612.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank,HI-01
20833.0,Mililani,HI,96789,448150.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/27/2020,Central Pacific Bank,HI-01
20833.32,WAILUKU,HI,96793,541219.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/19/2020,Valley Isle Community FCU,HI-02
34974.0,KAILUA KONA,HI,96740,541110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-02
18846.0,Lahaina,HI,96761,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/14/2020,First Hawaiian Bank,HI-02
8957.5,Kahului,HI,96732,541511.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,American Express National Bank,HI-02
26550.0,Waianae,HI,96792,111998.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/01/2020,WebBank,HI-02
12597.5,KAILUA,HI,96734,423910.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/04/2020,First Hawaiian Bank,HI-02
75730.0,Wailuku,HI,96793,541110.0,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,6.0,06/04/2020,First Hawaiian Bank,HI-02
