LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender
20000.0,WAILUKU,Hawaii,96793,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank
80897.5,Honolulu,,96821,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/14/2020,First Hawaiian Bank
20800.0,HONOLULU,Hawaii,96822,531312.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,"American Savings Bank, FSB"
5687.0,AIEA,,96701,722513.0,CORPORATION,Unanswered,Unanswered,Unanswered,,2.0,05/12/2020,Bank of Hawaii
34500.0,HONOLULU,,96814,621310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/07/2020,Central Pacific Bank
23075.0,KIHEI,Hawaii,96753,487110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii
24500.0,HONOLULU,HI,96818,722513.0,CORPORATION,Unanswered,Unanswered,Unanswered,,4.0,04/30/2020,"American Savings Bank, FSB"
68300.0,HONOLULU,,96814,621111.0,CORPORATION,Unanswered,Unanswered,Unanswered,,4.0,04/06/2020,Central Pacific Bank
1445.0,KIHEI,,96753,453220.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/19/2020,Bank of Hawaii
18637.0,HONOLULU,Hawaii,96815,561520.0,Corp,Unanswered,Unanswered,Unanswered,,5.0,05/05/2020,Bank of Hawaii
3155.0,Kailua Kona,Hawaii,96740,711510.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Celtic Bank Corporation
24600.0,WAIPAHU,Hawaii,96797,454390.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,4.0,04/04/2020,Central Pacific Bank
20832.5,HONOLULU,,96828,541810.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank
60700.0,KAILUA KONA,HI,96740,621320.0,LLC,Unanswered,Unanswered,Unanswered,,7.0,04/06/2020,"American Savings Bank, FSB"
83525.0,Honolulu,,96813,424490.0,Corporation,Asian,Male Owned,Non-Veteran,,7.0,06/04/2020,First Hawaiian Bank
27500.0,"Kailua Kona,",Hawaii,96740,722515.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,8.0,04/10/2020,"Readycap Lending, LLC"
13100.0,KAILUA KONA,Hawaii,96740,531110.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,04/15/2020,Central Pacific Bank
81300.0,WAILUKU,HI,96793,561710.0,CORPORATION,Unanswered,Unanswered,Unanswered,,9.0,04/06/2020,"American Savings Bank, FSB"
22500.0,KAAAWA,Hawaii,96730,561720.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,9.0,04/07/2020,Central Pacific Bank
31400.0,AIEA,HI,96701,621111.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/16/2020,First Hawaiian Bank
67700.0,LIHUE,HI,96766,611620.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,6.0,04/07/2020,Bank of Hawaii
29500.0,WAIPAHU,Hawaii,96797,238910.0,corporation,Unanswered,Unanswered,Unanswered,,2.0,04/06/2020,First Hawaiian Bank
5100.0,HONOLULU,Hawaii,,339910.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,Central Pacific Bank
782.0,HONOLULU,Hawaii,96826,561520.0,Partnership,Unanswered,Unanswered,Unanswered,,,04/27/2020,Bank of Hawaii
93000.0,HILO,,96720,236220.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,18.0,04/06/2020,"American Savings Bank, FSB"
18200.0,HONOLULU,,96822,722211.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank
50000.0,WAIPAHU,,96797,236118.0,S-Corp,Asian,Male Owned,Non-Veteran,,5.0,05/06/2020,HawaiiUSA FCU
64600.0,Honolulu,Hawaii,96813,541110.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Male Owned,Non-Veteran,,6.0,04/29/2020,"American Savings Bank, FSB"
3625.0,Kihei,Hawaii,96753,531210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank
45500.0,HONOLULU,Hawaii,96813,621320.0,LLC,Unanswered,Unanswered,Unanswered,,1.0,04/05/2020,"American Savings Bank, FSB"
20625.0,HONOLULU,,,541618.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/16/2020,HawaiiUSA FCU
2800.0,HONOLULU,HI,96822,485310.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Central Pacific Bank
11817.5,Honolulu,Hawaii,,813110.0,non-profit organization,Unanswered,Unanswered,Unanswered,Y,3.0,05/01/2020,First Hawaiian Bank
11012.0,HONOLULU,HI,96813,621320.0,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,3.0,04/04/2020,"American Savings Bank, FSB"
11018.0,Honolulu,,96814,812112.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/19/2020,First Hawaiian Bank
5200.0,KOLOA,HI,96756,321999.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,Gather FCU
128200.0,MILILANIlani,Hawaii,96789,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9.0,04/27/2020,Central Pacific Bank
20800.0,Honolulu,Hawaii,96813,541219.0,Corp,Unanswered,Male Owned,Non-Veteran,,1.0,04/29/2020,Hawaii National Bank
9804.0,Honolulu,HI,96814,541611.0,self-employed individuals,Unanswered,Unanswered,Unanswered,,1.0,06/22/2020,"Kabbage, Inc."
7500.0,WAILUKU,HI,96793,561110.0,Limited  Liability Company(LLC),Asian,Male Owned,Veteran,,1.0,04/12/2020,Central Pacific Bank
5867.0,WAILUKU,HI,96793,238210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/10/2020,Bank of Hawaii
52500.0,Makawao,HI,,722511.0,S-Corp,Unanswered,Unanswered,Unanswered,,5.0,07/07/2020,Hawaii National Bank
8952.0,HALEIWA,Hawaii,96712,621111.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,05/26/2020,Bank of Hawaii
17500.0,KAHULUI,Hawaii,96732,448140.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/06/2020,Central Pacific Bank
93450.0,LAHAINA,Hawaii,96761,621112.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,9.0,04/27/2020,Bank of Hawaii
142867.5,HONOLULU,,96817,112920.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,9.0,04/30/2020,First Hawaiian Bank
53400.0,KAPAA,Hawaii,96746,238330.0,Corporation,Unanswered,Male Owned,Unanswered,,6.0,04/11/2020,"American Savings Bank, FSB"
80100.0,HILO,,96720,621111.0,CORPORATION,Unanswered,Male Owned,Veteran,,8.0,04/05/2020,"American Savings Bank, FSB"
20832.0,Honolulu,HI,96817,922130.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank
3549.0,Hawi,HI,96719,812199.0,SEI,Unanswered,Unanswered,Unanswered,,1.0,07/06/2020,"Kabbage, Inc."
5000.0,Ewa Beach,HI,96706,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank
5200.0,WAHIAWA,Hawaii,,445120.0,CORPORATION,Unanswered,Unanswered,Unanswered,,4.0,04/29/2020,"American Savings Bank, FSB"
25000.0,HONOLULU,,,812910.0,Limited  Liability Company(LLC),Asian,Female Owned,Unanswered,,6.0,04/05/2020,"American Savings Bank, FSB"
2000.0,Kailua,,96734,423990.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank
5860.0,Honolulu,Hawaii,96826,541211.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,"Kabbage, Inc."
137600.0,Honolulu,,96826,624410.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,20.0,04/29/2020,First Hawaiian Bank
64125.0,LIHUE,,96766,621111.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,5.0,05/03/2020,Cross River Bank
5000.0,HONOLULU,,96814,722513.0,CORPORATION,Asian,Unanswered,Non-Veteran,,1.0,04/29/2020,Ohana Pacific Bank
8162.0,HONOLULU,HI,96821,561520.0,SOLE PROPRIETORSHIP,Unanswered,Male Owned,Unanswered,,1.0,07/15/2020,HawaiiUSA FCU
5400.0,AIEA,,96701,445120.0,corporation,Unanswered,Unanswered,Unanswered,,0.0,05/11/2020,Central Pacific Bank
5515.0,HONOLULU,,96819,541211.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,16.0,04/29/2020,Central Pacific Bank
31200.0,HONOLULU,Hawaii,96825,423830.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/11/2020,Central Pacific Bank
4700.0,Honolulu,HI,,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/22/2020,Central Pacific Bank
37597.0,KEALAKEKUAkua,HI,96750,621210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank
59200.0,HONOLULU,Hawaii,96825,813312.0,PROFESSIONAL ASSOCIATION,Unanswered,Unanswered,Unanswered,,4.0,04/11/2020,First Hawaiian Bank
13000.0,Honolulu,,96815,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
41075.0,Keaau,HI,96749,623220.0,non-profit organization,Unanswered,Unanswered,Unanswered,Y,15.0,04/28/2020,First Hawaiian Bank
88862.0,KAILUA,,96734,238220.0,Corporation,White,Male Owned,Unanswered,,7.0,04/09/2020,HawaiiUSA FCU
47193.85,Lihue,,96766,444120.0,CORPORATION,White,Unanswered,Unanswered,,4.0,06/09/2020,Kaua'i Government Employees' FCU
81100.0,KAILUA,Hawaii,96734,238210.0,PARTNERSHIP,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii
14000.0,HONOLULU,HI,96819,311821.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/15/2020,Central Pacific Bank
104135.0,KAUNAKAKAI,,96748,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,,25.0,04/06/2020,"American Savings Bank, FSB"
63700.0,Honolulu,Hawaii,96815,999990.0,Corporation,Unanswered,Unanswered,Unanswered,,12.0,04/28/2020,"American Savings Bank, FSB"
20900.0,KANEOHE,,96744,238210.0,LLC,Unanswered,Unanswered,Unanswered,,4.0,04/05/2020,"American Savings Bank, FSB"
20800.0,HILO,HI,96720,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/23/2020,"American Savings Bank, FSB"
43800.0,HONOLULU,Hawaii,96826,621111.0,corporation,Unanswered,Unanswered,Unanswered,,4.0,04/11/2020,Central Pacific Bank
24050.0,WAILUKU,HI,96793,713990.0,CORPORATION,Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,Bank of Hawaii
28850.0,AIEA,HI,96701,621111.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii
10000.0,KAILUA KONA,HI,96740,114111.0,Sole Proprietorship,White,Male Owned,Non-Veteran,,,06/22/2020,Bank of Hawaii
22245.0,WAILUKU,HI,96793,492210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,05/03/2020,Bank of Hawaii
5000.0,KANEOHE,Hawaii,96744,541340.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/08/2020,"American Savings Bank, FSB"
20800.0,Honolulu,HI,96813,523930.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,"American Savings Bank, FSB"
26865.0,HONOLULU,HI,96826,423940.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,First Hawaiian Bank
1120.0,Honolulu,Hawaii,96822,114111.0,Independent Contractors,Asian,Male Owned,Non-Veteran,,1.0,07/29/2020,"Kabbage, Inc."
2600.0,Honolulu,Hawaii,96825,541219.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/04/2020,Central Pacific Bank
11959.0,Honolulu,,96837,541211.0,corporation,Unanswered,Unanswered,Unanswered,,2.0,05/16/2020,First Hawaiian Bank
5000.0,Honolulu,HI,96819,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,Central Pacific Bank
15375.0,pearl city,HI,96782,,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,,05/03/2020,Celtic Bank Corporation
7700.0,HANALEI,,96714,561730.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,First Hawaiian Bank
16283.0,PEARL CITY,,96782,448110.0,LLP,Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,The Canandaigua National Bank and Trust Company
20832.0,HONOLULU,HI,96816,541211.0,SP,Unanswered,Unanswered,Unanswered,,1.0,05/27/2020,Bank of Hawaii
8400.0,Honolulu,HI,96816,624410.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,0.0,05/05/2020,Central Pacific Bank
9800.0,LAHAINA,Hawaii,96761,531311.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,04/16/2020,"American Savings Bank, FSB"
16300.0,HONOLULU,HI,96819,445110.0,SOLE PROPRIETORSHIP,Asian,Unanswered,Unanswered,,1.0,06/17/2020,Ohana Pacific Bank
14100.0,WAIMEA,Hawaii,96796,611710.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,4.0,04/11/2020,"American Savings Bank, FSB"
137400.0,HONOLULU,,96826,813219.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,16.0,04/08/2020,Central Pacific Bank
5620.0,HONOLULU,HI,96822,441222.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,1.0,05/03/2020,Cross River Bank
117400.0,"Kailua, HI",,96734,722511.0,Corp,Unanswered,Unanswered,Unanswered,,30.0,04/05/2020,Central Pacific Bank
4431.0,Kapolei,HI,96707,524210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,07/28/2020,"Kabbage, Inc."
18200.0,Kihei,HI,96753,111110.0,SP,Unanswered,Unanswered,Unanswered,,0.0,05/07/2020,Central Pacific Bank
21425.0,HONOLULU,,96839,423450.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank
82855.0,HONOLULU,HI,96819,339950.0,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/15/2020,Bank of Hawaii
12300.0,Honolulu,,96813,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,08/07/2020,MBE Capital Partners
18800.0,WAHIAWA,,96786,624190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/22/2020,Bank of Hawaii
42500.0,Kekaha,Hawaii,96752,722513.0,CORPORATION,Unanswered,Unanswered,Unanswered,,10.0,04/30/2020,Kaua'i Government Employees' FCU
15000.0,HONOLULU,,96815,448310.0,Corp,Unanswered,Unanswered,Unanswered,,7.0,04/27/2020,Bank of Hawaii
22627.5,Honolulu,HI,96813,541110.0,sole proprietorship,Unanswered,Male Owned,Unanswered,,1.0,05/04/2020,First Hawaiian Bank
15865.0,HILO,Hawaii,96720,453910.0,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,,04/14/2020,Bank of Hawaii
12000.0,EWA BEACH,Hawaii,96706,624410.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,Central Pacific Bank
20833.0,Honolulu,Hawaii,96815,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
30700.0,EWA BEACH,HI,96706,238310.0,Corporation,Asian,Male Owned,Non-Veteran,,2.0,04/11/2020,"American Savings Bank, FSB"
70050.0,HONOLULU,Hawaii,96814,812112.0,CORPORATION,Unanswered,Unanswered,Unanswered,,13.0,04/27/2020,Bank of Hawaii
42965.0,HONOLULU,HI,96814,812112.0,Corp,Unanswered,Unanswered,Unanswered,,8.0,04/27/2020,Bank of Hawaii
4390.0,EWA BEACH,HI,96706,484110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/11/2020,Bank of Hawaii
134515.0,LAHAINA,,96761,531110.0,Partnership,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii
103745.0,Haiku,Hawaii,96708,236118.0,Corp,Unanswered,Male Owned,Non-Veteran,,0.0,05/01/2020,Central Pacific Bank
20800.0,HONOLULU,HI,96822,524210.0,Corporation,Asian,Male Owned,Non-Veteran,,1.0,04/09/2020,Central Pacific Bank
26015.0,HONOLULU,Hawaii,96826,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii
78133.99,HONOLULU,,96813,221118.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/14/2020,"Bank of America, National Association"
45802.0,HONOLULU,HI,96814,238110.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/27/2020,Bank of Hawaii
6900.0,Laupahoehoe,Hawaii,96764,484220.0,Sole Proprietorship,Unanswered,Female Owned,Unanswered,,2.0,04/28/2020,"American Savings Bank, FSB"
73200.0,HONOLULU,,96816,541930.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,137.0,04/05/2020,"American Savings Bank, FSB"
4200.0,HONOLULU,HI,96826,531210.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,0.0,05/02/2020,Central Pacific Bank
78900.0,HONOLULU,HI,96814,541611.0,LLC,Unanswered,Unanswered,Unanswered,,9.0,04/06/2020,First Hawaiian Bank
37260.0,Honolulu,,,621111.0,LLC,Unanswered,Unanswered,Unanswered,,5.0,05/01/2020,First Hawaiian Bank
11100.0,HONOLULU,Hawaii,96814,722513.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,8.0,04/06/2020,"American Savings Bank, FSB"
8600.0,Mililani,HI,96789,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/20/2020,Central Pacific Bank
10500.0,LIHUE,HI,96766,541219.0,CORPORATION,Unanswered,Unanswered,Unanswered,,3.0,04/06/2020,"American Savings Bank, FSB"
73400.0,HONOLULU,,96813,624110.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,04/07/2020,"American Savings Bank, FSB"
14011.0,Kailua Kona,,,541921.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2.0,07/10/2020,"Kabbage, Inc."
30600.0,Honolulu,,96826,722511.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,8.0,04/28/2020,First Hawaiian Bank
34000.0,WAHIAWA,,96786,334310.0,CORPORATION,Unanswered,Male Owned,Veteran,,4.0,04/14/2020,Central Pacific Bank
7579.0,Kailua,,96734,485999.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,07/29/2020,Cross River Bank
20300.0,HONOLULU,,96816,531390.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank
29410.0,KAPAA,HI,96746,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
99294.0,Honolulu,HI,96826,541110.0,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,10.0,04/29/2020,First Hawaiian Bank
60490.0,HONOLULU,HI,96816,511130.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
2712.0,hilo,Hawaii,96720,492110.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,07/13/2020,"Kabbage, Inc."
5340.0,Honolulu,,96734,531210.0,self-employed individuals,Unanswered,Male Owned,Non-Veteran,,0.0,05/03/2020,Central Pacific Bank
107500.0,HONOLULU,Hawaii,,621210.0,Corporation,Unanswered,Unanswered,Unanswered,,8.0,04/10/2020,Central Pacific Bank
34707.5,HONOLULU,HI,96814,621112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank
49700.0,Hilo,,96720,423450.0,Corp,Asian,Male Owned,Non-Veteran,,3.0,05/05/2020,Hawaii National Bank
46400.0,HONOLULU,Hawaii,96819,484110.0,LIMITED LIABILITY PARTNERSHIP,Unanswered,Unanswered,Unanswered,,8.0,04/06/2020,Bank of Hawaii
10000.0,KAILUA,HI,96734,423830.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,04/29/2020,"American Savings Bank, FSB"
50765.0,HAIKU,Hawaii,96708,541720.0,NON-PROFIT ORGANIZATION,Unanswered,Unanswered,Unanswered,Y,,04/10/2020,Bank of Hawaii
25720.0,HONOLULU,,96813,451110.0,LLC,Unanswered,Unanswered,Unanswered,,10.0,04/27/2020,First Hawaiian Bank
74700.0,Honolulu,HI,96817,621111.0,Corporation,Asian,Male Owned,Non-Veteran,,5.0,04/29/2020,Hawaii National Bank
3000.0,Honolulu,Hawaii,,722320.0,Self-Employed Individuals,Asian,Female Owned,Non-Veteran,,1.0,05/13/2020,Hawaii National Bank
19000.0,KAILUA KONA,HI,96740,621310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,04/06/2020,"American Savings Bank, FSB"
12524.0,Kula,Hawaii,96790,541990.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2.0,06/18/2020,"Kabbage, Inc."
17000.0,WAILUKU,HI,96793,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/07/2020,"American Savings Bank, FSB"
65100.0,KANEOHE,,,713990.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/05/2020,"American Savings Bank, FSB"
108700.0,HONOLULU,,,561790.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9.0,04/30/2020,First Hawaiian Bank
19600.0,Honolulu,HI,96817,811490.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,11.0,04/28/2020,First Hawaiian Bank
20833.0,Kapaau,Hawaii,96755,722511.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,06/17/2020,"Kabbage, Inc."
8300.0,HONOLULU,,96817,561520.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,1.0,04/09/2020,Central Pacific Bank
47940.0,Honolulu,,96813,541211.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank
19000.0,KAUNAKAKAI,HI,96748,561520.0,Corp,Unanswered,Unanswered,Unanswered,,2.0,04/07/2020,"American Savings Bank, FSB"
7620.82,HAWI,Hawaii,96719,812910.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/15/2020,Hawaii Community FCU
46400.0,KANEOHE,,96744,236118.0,Corp,Unanswered,Unanswered,Unanswered,,5.0,04/30/2020,"American Savings Bank, FSB"
38700.0,HANALEI,Hawaii,96714,448190.0,CORPORATION,Unanswered,Male Owned,Unanswered,,37.0,04/10/2020,First Hawaiian Bank
5895.0,Honolulu,HI,96813,541511.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,07/09/2020,"Kabbage, Inc."
5900.0,KIHEI,Hawaii,96753,621340.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/18/2020,"American Savings Bank, FSB"
12500.0,Pearl City,HI,96782,561612.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
20833.0,Mililani,,,448150.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/27/2020,Central Pacific Bank
20833.32,WAILUKU,,96793,541219.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/19/2020,Valley Isle Community FCU
34974.0,KAILUA KONA,,96740,541110.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
18846.0,Lahaina,HI,96761,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2.0,05/14/2020,First Hawaiian Bank
8957.5,Kahului,,96732,541511.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,American Express National Bank
26550.0,Waianae,,96792,111998.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/01/2020,WebBank
12597.5,KAILUA,HI,,423910.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2.0,05/04/2020,First Hawaiian Bank
75730.0,Wailuku,HI,96793,541110.0,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,6.0,06/04/2020,First Hawaiian Bank
18317.5,Kapaa,HI,96746,541940.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,4.0,04/28/2020,First Hawaiian Bank
12038.0,KAHULUI,HI,96732,111110.0,CORPORATION,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank
